id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6400,The Studio Milan,13822,Francesca,,TIBALDI,45.44119,9.17813,Private room,100,4,12,2010-04-19,0.13,1,358,0,
23986,""" Characteristic Milanese flat""",95941,Jeremy,,NAVIGLI,45.44806,9.17373,Entire home/apt,150,1,15,2020-09-07,0.20,1,361,0,
28300,nice flat near the park,121663,Marta,,SARPI,45.47647,9.17359,Private room,180,1,8,2012-04-22,0.11,1,365,0,
37256,COZY FULLY FURNISHED PRIVATE STUDIO CITY CENTER,119002,Giancarlo,,BUENOS AIRES - VENEZIA,45.46884,9.20777,Private room,55,2,34,2019-05-13,0.47,2,0,0,
40470,Giacinto Cosy & clean flat near MM1,174203,Giacinto,,VIALE MONZA,45.52023,9.22747,Entire home/apt,75,3,37,2017-07-24,0.32,2,232,0,
42732,Darsena Design district RESERVABLE FOR MAX 15 DAYS,186608,Francesco,,MAGENTA - S. VITTORE,45.45814,9.17654,Entire home/apt,220,2,15,2018-04-22,0.20,1,362,1,
46536,Nico & Cinzia's Pink Suite!,138683,Nico&Cinzia,,VIALE MONZA,45.52276,9.22478,Entire home/apt,76,2,27,2018-07-03,0.22,1,232,1,
55055,BEAUTIFUL MODERN ATTIC CENTER OF MI,246217,Cristina,,BUENOS AIRES - VENEZIA,45.48096,9.21686,Entire home/apt,145,3,2,2016-04-16,0.03,1,365,0,
59226,Near Piazza Gae Aulenti silent e reserved flat,244087,Francesca,,CENTRALE,45.48201,9.19809,Entire home/apt,100,2,7,2011-02-03,0.06,1,85,0,
65142,Very Nice Luxury Apt Central Milan,318394,Angelo,,CENTRALE,45.48027,9.20247,Entire home/apt,53,20,353,2018-09-03,3.02,1,173,0,
74835,Amazin attic in front of the castle,157872,Augusto,,DUOMO,45.46968,9.17862,Entire home/apt,280,7,3,2017-04-09,0.03,1,0,0,
76671,"Charming Attic, You Will Love It",409538,Valentina,,TICINESE,45.4563,9.17642,Entire home/apt,80,3,3,2021-09-10,0.02,1,196,1,
77958,BRERA  LOVELY WHITE BOAT STUDIO 2,387110,Silvia,,BRERA,45.4701,9.19275,Entire home/apt,100,2,70,2019-02-23,0.57,2,37,0,
79696,Special loft Navigli/Bocconi/Duomo,429570,Cristina,,TICINESE,45.44892,9.18005,Entire home/apt,90,2,45,2018-06-28,0.61,4,78,0,
82227,Your green oasis in Milan's center.,447162,Michele,,WASHINGTON,45.46389,9.16357,Entire home/apt,100,3,7,2021-09-27,0.09,1,345,1,
84741,Nice room with private bathroom,443989,Francesca,,PARCO FORLANINI - ORTICA,45.46935,9.24505,Private room,32,2,472,2021-05-07,4.06,2,83,11,
85798,The Family Loft|Parking|SuperSalone|Ventura,470396,Michelle,,LAMBRATE,45.47214,9.24527,Entire home/apt,118,1,70,2018-08-23,0.81,3,0,11,
88130,Great comfortable & quite APT. x 4 people!,481475,Cinzia,,VILLAPIZZONE,45.49764,9.14533,Entire home/apt,195,2,6,2012-04-23,0.06,1,363,0,
90830,Secret loft with garden on Navigli,181255620,Angelo,,NAVIGLI,45.44678,9.16347,Entire home/apt,98,1,16,2013-04-15,0.22,4,349,4,715: 015146-CNI-03602
92978,Navigli district – Nice room for easygoing women,499575,Elena,,NAVIGLI,45.44811,9.1724,Private room,35,2,13,2021-07-16,3.28,1,339,3,
93025,Elegant Apartment - Milano downtown,499743,Angela,,GUASTALLA,45.47169,9.19748,Entire home/apt,90,2,62,2019-10-29,0.71,1,0,0,
93232,Spacious luminous central flat,500414,Chiara,,XXII MARZO,45.4658,9.21551,Private room,55,5,10,2019-04-13,0.08,1,261,0,
94233,Nice Loft close to C.so Como Milan,503840,Andre & A.,,ISOLA,45.48903,9.19147,Entire home/apt,95,1,38,2017-06-07,0.35,4,291,0,
94354,Dbl/Trpl Room metro M5 Marche 8' from Central St.,493149,Giò,,MACIACHINI - MAGGIOLINA,45.4964,9.19224,Private room,47,2,112,2019-02-10,0.99,1,81,4,
98119,NiceRoom & SofàBed under the Roof !,503840,Andre & A.,,ISOLA,45.48866,9.19323,Private room,65,2,33,2017-12-31,0.28,4,291,0,
98500,LUXURIOUS bright adjacent Avenida,514653,Angelo,,CITTA' STUDI,45.48539,9.22655,Entire home/apt,230,1,11,2017-06-15,0.11,4,365,0,
99234,Loft-Top Floor| Terrazzo | Parcheggio pubblico,470396,Michelle,,LAMBRATE,45.4712,9.24669,Private room,64,1,99,2018-08-06,1.05,3,17,6,
101087,"Flat "" Chiesa Rossa2 in Milan",530151,Vincenzo,,STADERA,45.43079,9.18234,Entire home/apt,100,3,8,2016-02-09,0.07,1,299,0,
101550,"S. Siro - Bright, quiet & close to everywhere",531941,Iacopo,,S. SIRO,45.47589,9.12361,Private room,17,90,51,2017-01-15,0.57,2,284,0,
102817,Open Space Loft Navigli Area Milano,512747,Paolo Maurizio,,S. CRISTOFORO,45.44465,9.15096,Entire home/apt,60,3,554,2020-03-07,4.79,2,112,17,
104449,Magic House in the heart  of town,543620,Roberta,,ISOLA,45.48831,9.19081,Entire home/apt,120,2,124,2018-11-25,0.99,2,167,0,
105082,Bright Room in a Charming Flat,194148,MariaVittoria,,BUENOS AIRES - VENEZIA,45.48106,9.20968,Private room,76,2,9,2013-03-18,0.08,2,364,0,
109384,Design apartment Wifi Fiera Mico,564830,Giovanni,,WASHINGTON,45.46358,9.15732,Entire home/apt,82,2,146,2019-11-25,1.19,1,291,0,
122514,Brand new appartment in Milan,613760,Marco,,GIAMBELLINO,45.45032,9.15218,Entire home/apt,50,2,50,2019-06-12,0.47,1,319,6,
136364,Romantic Room: Milano Bella B&B,667647,Martin,,BUENOS AIRES - VENEZIA,45.47703,9.2081,Private room,90,2,2,2012-10-03,0.02,3,0,0,
138071,Milan Navigli 1 bedroom flat quaint,674434,Max,,NAVIGLI,45.45195,9.16921,Entire home/apt,98,1,67,2020-04-01,0.56,1,167,1,
140874,Experience a 3 level house in Milan,685839,Serena,,ISOLA,45.4938,9.18515,Private room,49,1,125,2018-02-04,1.00,2,289,2,
141833,Piccolo Attico Duomo // 3-18 months stay contract,689467,Ilaria,,DUOMO,45.46024,9.18063,Entire home/apt,180,15,79,2017-09-28,0.75,7,290,0,
142784,downtown ONLY for WOMEN  subway wi-fi SINGLE ROOM,693290,Alessandra,,PADOVA,45.50301,9.22055,Private room,41,1,127,2018-10-07,1.04,1,0,0,
143329,holiday rental apartment milan central,695509,Sonia,,BUENOS AIRES - VENEZIA,45.48263,9.21557,Entire home/apt,69,3,48,2017-06-07,0.69,2,140,0,CAV 345117/2016
143674,Sunny Room + Private Bath in Milan,682510,Gio,,ISOLA,45.49,9.18261,Private room,30,3,186,2018-10-07,1.51,1,0,0,
155720,matrimoni red room on Canals center,748765,Bruna,,NAVIGLI,45.44512,9.16682,Private room,40,1,135,2019-08-06,1.17,4,291,0,
161605,Green private room and bath,773109,Monica,,UMBRIA - MOLISE,45.45666,9.2235,Private room,130,3,2,2012-09-18,0.02,2,364,0,
169871,B&B Milano Bella: Relax in Town,667647,Martin,,BUENOS AIRES - VENEZIA,45.47695,9.2081,Private room,90,1,5,2012-09-22,0.05,3,0,0,
171017,"Charming Terrace Flat with Veranda, 15 min Centre",815807,Katia,,LORETO,45.495,9.21591,Entire home/apt,52,3,320,2019-07-24,2.83,1,312,13,015146-LNI-00057
172600,Stay at 100m from FieraMilanoCity,819192,Elena,,DE ANGELI - MONTE ROSA,45.48229,9.14725,Entire home/apt,60,2,33,2019-07-24,0.54,1,7,1,Codice identificativo di Riferimento 015146-CNI-00449
178992,"Very bright, quiet, cosy, Navigli-Bocconi-centre",856935,Ottavia,,TICINESE,45.44593,9.17944,Entire home/apt,43,30,0,,,43,79,0,
179197,300 yr. old Loft Central Milan,857154,Richard,,TICINESE,45.45034,9.17841,Entire home/apt,75,1,344,2016-02-28,2.92,1,0,0,
189441,A cozy loft in Milan fully equipped,913914,Edoardo,,BOVISASCA,45.51503,9.15899,Private room,35,1,115,2019-04-28,1.04,1,171,2,
189457,Bright Openspace in city centre,913985,Sonia,,WASHINGTON,45.46267,9.15929,Entire home/apt,145,2,35,2016-01-31,0.28,1,201,0,
190321,"brand new apt, italian design,70mq",419912,Yasha,,BANDE NERE,45.45722,9.14877,Entire home/apt,85,2,1,2011-09-07,0.01,1,360,0,
205299,Navigli Loft Room with Private Bathroom,28868,Chiara,,TIBALDI,45.43908,9.18011,Private room,30,7,216,2019-06-07,2.80,1,155,0,
206450,"Porta Romana, it's so Milan",930535,Francesco,,PORTA ROMANA,45.45238,9.20745,Entire home/apt,95,2,99,2021-09-12,0.81,1,201,1,
214100,bilocale in zona signorile-università cattolica,500753,Laura,,WASHINGTON,45.45737,9.15482,Entire home/apt,65,3,0,,,1,128,0,
215775,Comfortable and quiet apartment,1113851,Giovanni,,BUENOS AIRES - VENEZIA,45.47351,9.21983,Entire home/apt,75,3,12,2013-04-16,0.11,1,85,0,
218379,AMAZING LOFT NAVIGLI - PRIVATE ROOM,962865,Melissa,,NAVIGLI,45.45017,9.17305,Private room,90,2,9,2017-12-23,0.14,3,232,0,
222900,pretty apt-navigli-expo,1157462,Sabrina,,TORTONA,45.4502,9.16066,Entire home/apt,70,30,53,2013-10-27,0.45,1,79,0,
224432,"Really bright flat, downtown Milan",144021,Silvia&Max,,XXII MARZO,45.46433,9.20965,Entire home/apt,74,2,152,2020-02-08,1.32,3,39,1,
226939,A corner of London in Milan,1183857,Nello,,VILLAPIZZONE,45.50001,9.14531,Private room,70,2,4,2015-10-25,0.05,1,365,0,
227032,Extraordinary flat + private garden,1184388,Alex,,CITTA' STUDI,45.48317,9.23306,Entire home/apt,250,7,10,2015-10-19,0.08,1,365,0,
233795,Luxury B&B Antica Brera,1224206,Antonia,,BRERA,45.47095,9.1843,Entire home/apt,270,1,70,2021-10-03,0.88,5,345,2,
234090,Nice double room in Milan Downtown,1225428,Mariagrazia,,BUENOS AIRES - VENEZIA,45.47523,9.20644,Private room,45,2,118,2018-11-02,1.08,4,0,1,
234244,"Charming Nest, Central, Fiber-Optic",1138330,Elena,,TICINESE,45.45768,9.17713,Entire home/apt,360,3,145,2021-10-17,1.31,2,247,6,
253394,B&B in Comfort Room!,1296566,Heinz,,GRATOSOGLIO - TICINELLO,45.4087,9.17379,Private room,27,30,220,2018-06-29,1.87,1,184,0,
255104,Charming boutique apartment @ Duomo,1280906,Carla,,DUOMO,45.46137,9.18744,Entire home/apt,250,1,126,2017-09-23,1.04,1,365,0,
255276,Camera doppia per studentesse Bocconi,1245145,Emanuela,,TIBALDI,45.44187,9.1825,Shared room,36,60,0,,,2,221,0,
255543,Stanza Blu in Milan - Navigli Area,1342941,Andrea,,TICINESE,45.44281,9.18019,Private room,30,1,296,2019-12-15,2.58,1,342,20,
256390,"QUIET, ELEGANT, CENTRAL, PERFECT FOR FAIR",510832,Fabia,,BUENOS AIRES - VENEZIA,45.47104,9.21638,Entire home/apt,135,3,6,2017-04-09,0.09,1,264,0,
256399,APARTMENT - VIA RIPAMONTI - MILAN,1348719,Claudio,,VIGENTINA,45.44549,9.19737,Entire home/apt,60,2,8,2018-12-04,0.07,2,232,0,
272426,Central Area Sempione,1425852,Alessandra,,SARPI,45.48204,9.17475,Entire home/apt,200,2,6,2015-02-26,0.05,1,365,0,
279531,Central Double room with bath.,1225428,Mariagrazia,,BUENOS AIRES - VENEZIA,45.47526,9.20625,Private room,35,1,0,,,4,0,0,
281710,Corso Venezia Senato Quiet penthouse,1468401,Danny,,GUASTALLA,45.46913,9.20076,Entire home/apt,85,2,80,2019-09-29,1.30,1,330,3,
287030,AtticCozy-With Rooftop Terrace,1493251,Simone,,BUENOS AIRES - VENEZIA,45.4828,9.2143,Entire home/apt,56,1,26,2012-08-26,0.22,2,297,5,
287066,Digital Nomads Home for monthly staying.,1493433,Antonio,,BICOCCA,45.51424,9.21428,Entire home/apt,28,30,2,2013-04-15,0.02,1,191,0,
295967,Deliziosa abitazione per soggiorni,1527458,Antonietta,,BOVISASCA,45.5147,9.1596,Private room,45,1,29,2015-10-25,0.28,1,355,0,
297007,Beautiful Very Clean and cozy comfortable bedroom!,1531776,Rosibel,,GARIBALDI REPUBBLICA,45.48445,9.18339,Private room,38,1,353,2019-09-22,3.06,1,342,9,
300780,Il GIARDINO PRIVATO DI MILANO,1549375,Norma,,GHISOLFA,45.49052,9.15377,Entire home/apt,70,5,12,2013-11-21,0.13,2,336,6,
301889,Vintage House in Milan Downtown with 5 bedrooms,1225428,Mariagrazia,,BUENOS AIRES - VENEZIA,45.47526,9.20625,Entire home/apt,635,2,36,2021-08-29,0.36,4,138,5,
303469,Your next cozy retreat in Milano!,1562078,Cinzia E Massimo,,BANDE NERE,45.46009,9.14964,Entire home/apt,70,60,12,2020-02-07,0.44,2,182,0,
304050,Good starting point to discover Mi,1566887,Elena,,XXII MARZO,45.45709,9.21531,Private room,40,1,206,2018-10-14,1.90,2,307,0,
309905,"Navigli LOFT, with private garden",1593809,Elisa,,TICINESE,45.44383,9.1786,Entire home/apt,100,2,50,2020-03-17,0.48,1,291,0,
312428,"70's Design Retro Apartment, Heart of Navigli",1606102,Simone,,TICINESE,45.45129,9.17867,Entire home/apt,85,6,17,2018-05-21,0.37,1,0,0,
317024,Home feeling in Milan Porta Venezia,1625508,Davide,,BUENOS AIRES - VENEZIA,45.47663,9.20522,Private room,70,1,2,2015-09-27,0.02,1,0,0,
326369,Milano Fiera Business and Congress,1185102,Stefano,,PORTELLO,45.4825,9.15424,Entire home/apt,85,3,4,2012-07-11,0.03,1,0,0,
329995,your easychic family in MILANO,1493251,Simone,,BUENOS AIRES - VENEZIA,45.48553,9.2163,Private room,63,2,42,2015-05-30,0.37,2,0,0,
332277,Ospedale SACCO - MIND - Fiera Milano Rho,1693626,Carlo,,SACCO,45.51761,9.11966,Private room,80,2,21,2015-10-11,0.28,1,361,0,
333223,Room Tortona area - Design week 2021,1697947,Andrea,,MAGENTA - S. VITTORE,45.46097,9.16431,Private room,500,1,2,2018-04-18,0.02,5,365,0,
335766,beautiful loft in the trendy area,1554399,Alessandra,,TICINESE,45.45206,9.18101,Entire home/apt,180,4,11,2020-09-30,0.10,1,111,1,
336724,Appartamento di charme in Brera,1713099,Vania,,BRERA,45.47777,9.18711,Entire home/apt,184,2,111,2021-09-06,1.18,1,67,16,
341076,APT 15 min TO CENTER 30 min TO EXPO,1730481,Andrea,,PARCO LAMBRO - CIMIANO,45.49694,9.23807,Entire home/apt,68,3,35,2012-12-31,0.30,1,353,0,
345051,NAVIGLIO CUORE DELLA VECCHIA MILANO,1750205,Claudia,,NAVIGLI,45.44532,9.17477,Entire home/apt,111,3,1,2012-09-09,0.01,7,175,0,
346020,Vittoria center house,1754612,Franco,,UMBRIA - MOLISE,45.45663,9.22249,Entire home/apt,76,3,0,,,1,301,0,
347886,Design studio Porta Venezia,1763407,Giuseppe,,BUENOS AIRES - VENEZIA,45.47766,9.20636,Entire home/apt,60,15,12,2017-05-02,0.15,1,127,0,
348448,"Centric studio (Brera). Piano, great view, parking",326090,Lelio,,BRERA,45.47617,9.18873,Entire home/apt,69,1,61,2021-10-03,0.55,1,175,8,
364897,Quiet apartment in the docks area,1842096,Claudia,,TICINESE,45.45461,9.17554,Entire home/apt,93,2,43,2017-04-06,0.39,1,111,0,
364919,FASHION BRIGHT CENTRAL  COUSY FLAT,1842857,Silvia,,BUENOS AIRES - VENEZIA,45.48395,9.21534,Entire home/apt,156,4,9,2018-04-23,0.12,1,337,0,
365083,"In the center of Milan, Brera",1843798,Dimitri,,BRERA,45.47473,9.18526,Private room,50,1,14,2021-07-11,0.21,1,327,8,
367858,Cozy flat in Tortona Quarter,1857092,Giuseppe,,TORTONA,45.45462,9.16856,Entire home/apt,85,2,47,2017-02-10,0.58,1,304,1,
370033,Fancy flat between Duomo & Stazione Centrale,1865237,Mira,,BUENOS AIRES - VENEZIA,45.47547,9.20428,Entire home/apt,64,6,25,2021-08-13,0.68,2,1,10,CIR 015146-CNI-01168
374326,CLAIRE'S HOME- tiny cozy bedroom+ private bathroom,1361986,Chiara,,BUENOS AIRES - VENEZIA,45.47336,9.2148,Private room,39,2,28,2020-02-21,0.91,1,0,0,
375429,B&B in loft with terrace 360° Milan,1888685,Paolo Luigi,,PARCO FORLANINI - ORTICA,45.46902,9.24435,Entire home/apt,69,1,3,2016-12-13,0.03,2,293,0,
375710,EXPO DOWNTOWN Sempione Castello,1889524,Ilaria,,SARPI,45.47898,9.17429,Entire home/apt,30,1,72,2018-06-24,0.62,3,123,15,
379677,Loft Bovisa,1813110,Camillo,,BOVISA,45.50024,9.16973,Entire home/apt,500,3,6,2014-04-14,0.05,1,362,0,
381512,CAIROLI TUBE-DUOMO DOWNTOWN-SUPER WIFI-NETFLIX,1889524,Ilaria,,DUOMO,45.46809,9.18266,Entire home/apt,300,1,33,2019-07-27,0.31,3,177,0,
381807,"Accogliente e collegatissimo zona Isola, Milano",1914597,Arianna E Matteo,,ISOLA,45.4868,9.19233,Entire home/apt,40,2,16,2020-01-02,0.32,1,195,0,
383918,Milan-Navigli: freshly renewd apt,1921860,Raffaello,,TICINESE,45.44881,9.17843,Entire home/apt,130,5,11,2018-03-30,0.26,2,128,0,
385378,villa maraviglia room 1,1928994,Cecilia,,SARPI,45.48148,9.17603,Private room,85,2,40,2017-07-13,0.36,3,360,0,
385469,Apartment downtown Milan,1929398,Maddalena,,MAGENTA - S. VITTORE,45.46403,9.17442,Entire home/apt,70,2,2,2016-07-22,0.02,2,84,0,
386235,Lovely apt in the hearth of Milan,1933268,Marco,,LORETO,45.48957,9.21325,Entire home/apt,350,3,2,2013-04-15,0.02,1,0,0,
387543,Apartment in Milan,1939168,Anna,,STADERA,45.43685,9.18413,Entire home/apt,35,3,26,2012-09-10,0.23,1,9,0,
390076,Apartment 2 mins from Bocconi Univ,1954673,Patrick,,VIGENTINA,45.44975,9.19208,Entire home/apt,77,30,13,2019-07-20,0.17,1,298,0,
391334,stanza doppia molto tranquilla,1957255,Chiara,,PADOVA,45.50292,9.23328,Private room,30,1,23,2014-02-08,0.20,5,352,1,
392515,NICE ATMOSPHER NEAR CENTRAL STATION,1962863,HappyHostFamily,,CENTRALE,45.48934,9.20258,Private room,55,1,98,2019-11-17,0.93,4,301,0,
393671,MILANO appartamento in zona centro - Monte Nero 48,1968493,Daniele,,XXII MARZO,45.4569,9.20547,Entire home/apt,125,28,0,,,1,321,0,
394443,Ancient house with modern design,1971999,Anna,,UMBRIA - MOLISE,45.45281,9.21758,Entire home/apt,100,2,48,2019-08-11,0.49,1,241,1,
395037,Stunning Flat in Central Milan | Close to subway,1974398,Riccardo,,BUENOS AIRES - VENEZIA,45.4801,9.21057,Entire home/apt,109,4,4,2015-04-18,0.05,1,0,0,
396939,"Nice Room Close Stazione Centrale,1 or 2 Guests !!",1962863,HappyHostFamily,,CENTRALE,45.48879,9.20251,Private room,41,1,553,2020-02-07,5.01,4,301,0,
396940,CHARMING ROOM&TERRACE for 1/2LADIES,1962863,HappyHostFamily,,WASHINGTON,45.46142,9.16123,Private room,80,1,19,2017-09-28,0.24,4,301,0,
397875,Chalet in the city,1987465,Tommaso,,PARCO FORLANINI - ORTICA,45.46984,9.24201,Entire home/apt,43,2,66,2014-09-22,0.57,1,236,0,
399142,COZY STUDIO IN THE CENTER OF MILAN,1509818,Monia,,SARPI,45.48276,9.16772,Entire home/apt,55,2,2,2013-04-13,0.02,3,260,0,
399879,Special Offer! Cozy Apt in Milan's Design District,1922739,Andrea,,TORTONA,45.45087,9.16698,Entire home/apt,82,2,14,2021-09-12,0.18,3,84,9,
400220,"Bright ""ParisianStyle"" Studio Apt!",567573,Beatrice_&_Gordon :-),,SARPI,45.48204,9.16813,Entire home/apt,85,3,47,2015-06-04,0.46,2,16,0,
400300,Amazing loft in Conservatorio-San Babila,1998219,Benny,,GUASTALLA,45.46646,9.20391,Entire home/apt,275,2,3,2019-03-24,0.05,2,356,0,
401916,The flat - SALONE DEL MOBILE 2021,1999795,Jacopo,,WASHINGTON,45.4614,9.1491,Entire home/apt,220,7,8,2017-03-27,0.11,1,72,0,
402406,Bright loft with large terrace,2008587,Nicola,,GARIBALDI REPUBBLICA,45.48396,9.18284,Entire home/apt,139,5,2,2018-12-22,0.04,2,156,0,
402422,"Nice bright quiet apartment, Milan",2008622,Marta,,LODI - CORVETTO,45.44118,9.22237,Entire home/apt,70,2,7,2019-04-14,0.08,1,357,0,
403041,Cosy Flat Isola Garibaldi district,2004452,Alice,,ISOLA,45.49323,9.18322,Entire home/apt,110,2,7,2013-09-10,0.06,1,358,0,
403602,one bed-room with terrace (Dome),2012951,Alba Maria Elisa,,DUOMO,45.46116,9.18731,Entire home/apt,130,1,23,2021-09-12,0.31,1,359,2,
403627,"Wonderful Apt for rent, short time!",2012887,Martina,,SARPI,45.48316,9.17305,Entire home/apt,60,2,17,2012-07-03,0.15,1,354,0,
404938,Double room with bathroom-Precotto,2018026,Anna,,VIALE MONZA,45.51031,9.22374,Private room,40,2,17,2021-09-23,0.21,2,0,1,
405061,Double room in Milan,2018026,Anna,,VIALE MONZA,45.51163,9.22556,Private room,40,2,5,2015-04-18,0.05,2,63,1,
405089,ROOM in CENTER of MILAN near MM1,1853582,Esmeralda,,PADOVA,45.50171,9.22532,Private room,75,3,3,2019-04-13,0.03,1,357,0,
406218,Bright room on the 4th floor,2024298,Emanuela,,WASHINGTON,45.46623,9.15929,Private room,60,4,5,2014-05-13,0.16,1,323,0,
406353,Studio / Home Office - Porta Genova,2024492,Gualtiero,,NAVIGLI,45.44866,9.17369,Entire home/apt,125,3,5,2014-06-28,0.04,1,273,0,
407859,affitto stanza salone del mobile,2031082,Paolo,,NAVIGLI,45.45207,9.17248,Private room,150,1,0,,,1,365,0,
409123,Antonia   rent   cozy  apartment,2036809,Antonia,,GIAMBELLINO,45.45158,9.15188,Private room,27,3,15,2019-09-15,0.18,1,260,0,
409414,Terrace Room with the Roses Silent,510389,Paola,,CENTRALE,45.48058,9.19948,Private room,99,1,18,2019-10-20,0.25,3,365,0,
409985,GLAM CENTRAL PENTHOUSE,2041012,Sabrina,,ISOLA,45.49162,9.18314,Entire home/apt,114,2,84,2021-08-02,0.92,1,261,7,
410480,Monolocale in condivisione zona Città Studi,2043421,Rhos,,CITTA' STUDI,45.48072,9.237,Shared room,25,1,4,2019-04-12,0.13,2,16,0,
411118,TOP POSITION  Bed and Breakfast,2046698,Daniela,,BUENOS AIRES - VENEZIA,45.47895,9.21853,Private room,51,2,66,2017-08-13,0.57,1,232,0,
411853,"Charming Flat in ""Isola"" District.",2050007,Sonia,,ISOLA,45.49033,9.18681,Entire home/apt,66,2,5,2018-04-20,0.09,1,0,0,
412833,Elegant and Modern Apartment Next to the Piazza del Duomo,2054298,Ilona,,DUOMO,45.461,9.19179,Entire home/apt,300,2,176,2021-06-27,2.17,1,271,8,
413624,bella stanza singola con bagno,2057804,Lucia,,BUENOS AIRES - VENEZIA,45.47177,9.22035,Private room,45,1,4,2014-04-14,0.03,1,0,0,
414025,Room for rent in downtown area,2059781,Nadia,,TICINESE,45.45551,9.17592,Private room,35,1,13,2012-09-30,0.11,1,75,0,
414257,Lovely studio in Milan Porta Romana,1750205,Claudia,,VIGENTINA,45.45455,9.19759,Entire home/apt,190,3,8,2015-04-19,0.08,7,179,0,
414274,MILANO PIAZZA LODI VICINO AL DUOMO,1750205,Claudia,,LODI - CORVETTO,45.44491,9.22073,Private room,179,3,0,,,7,364,0,
414465,Montestella Residence-Townhouse,2061296,Sergio,,VILLAPIZZONE,45.49608,9.1381,Entire home/apt,300,2,83,2016-09-19,0.89,1,232,0,
414687,room in Milan University District,1709921,Jacopo,,CITTA' STUDI,45.48071,9.22748,Private room,50,6,20,2014-04-15,0.41,1,228,0,
415534,Two-room flat in the City Center,2066962,Alessia,,SARPI,45.48147,9.17606,Entire home/apt,120,7,19,2014-01-23,0.17,1,289,0,
415940,APPARTAMENTINO ARCO DELLA PACE,1973154,Casa Di Stefano,,SARPI,45.47967,9.17291,Private room,88,2,0,,,1,365,0,
416072,LOFT Courtyard old Milan near MM 1,2068763,Alberto,,LORETO,45.48973,9.21783,Entire home/apt,84,2,31,2015-05-26,0.28,2,173,0,
416539,8piano TERRAZZA SILENZIO DOPPIA,510389,Paola,,CENTRALE,45.4793,9.19937,Private room,140,1,6,2019-09-10,0.08,3,365,0,
417903,Villa Maraviglia 2° camera,1928994,Cecilia,,SARPI,45.47973,9.17676,Private room,50,2,185,2019-12-18,1.68,3,331,14,
419218,Open Space 90mq con cortile privato |  Metro Rossa,2084819,Monica,,LORETO,45.49173,9.222817,Entire home/apt,72,3,5,2021-09-25,1.63,1,340,2,CASA MAGATA: 015146‐LNI‐00361
420988,"Central quiet apart. in Milan,   design and charm",1392051,Stefano,,CENTRALE,45.47842,9.19915,Entire home/apt,79,4,76,2021-09-02,0.73,1,210,6,
422744,charme appartament milano garibaldi,2101842,Fabio,,BRERA,45.48001,9.18641,Entire home/apt,80,15,5,2012-04-22,0.06,1,79,0,
422838,"Nice Flat, old house style near cc",1956238,Mary&Marco,,TIBALDI,45.44114,9.17828,Entire home/apt,40,365,140,2016-04-11,1.22,1,364,0,
425087,Milan. Duomo. Room w/ private BR,2113787,Federico,,DUOMO,45.45979,9.18407,Private room,150,2,7,2017-09-28,0.13,1,364,0,
425205,LOVELY FLAT CENTRE NAVIGLI MILANO,2114286,Chiara,,NAVIGLI,45.45236,9.17744,Entire home/apt,30,1,3,2012-04-22,0.03,1,0,0,
427036,room in zona tortona milano centre,2123038,Stefano,,TORTONA,45.45424,9.16192,Private room,50,2,3,2015-10-10,0.04,2,201,0,
427204,Perfect flat for Fuorisalone and Salone del mobile,2123703,Margherita,,FORZE ARMATE,45.45991,9.12865,Entire home/apt,120,3,11,2013-09-08,0.10,1,291,0,
427820,Stanza singola in Chinatown,1917346,Marco,,SARPI,45.48126,9.17609,Private room,65,1,72,2020-02-21,0.65,1,282,0,
428754,Appartamento con giardino e metrò,2131220,Giulia,,BANDE NERE,45.46421,9.1415,Entire home/apt,120,3,3,2021-03-02,0.07,1,365,1,
429124,silenziosa stanza singola in centro,2132849,Giovanni,,GHISOLFA,45.48876,9.15969,Private room,78,1,0,,,1,365,0,
430409,Charming apartment in Milan,2139606,Giusi,,S. CRISTOFORO,45.44383,9.15278,Entire home/apt,65,2,20,2019-04-15,0.31,1,260,0,
431265,Room in the heart of Navigli area,2143365,Matteo,,NAVIGLI,45.45219,9.17702,Private room,55,1,113,2019-09-30,1.08,1,322,0,
431719,Stroll to the Duomo from a Plush Penthouse Apartment,1467265,Ferdinando,,DUOMO,45.4607,9.18653,Entire home/apt,671,5,9,2017-09-14,0.19,1,89,0,
431791,King Room close to the metro.,2146940,Sonia,,BARONA,45.4369,9.1631,Private room,50,1,6,2017-09-25,0.11,1,364,0,
432373,SALONE DEL MOBILE - Design Week,5476690,Alessandro,,CITTA' STUDI,45.48415,9.2346,Entire home/apt,130,3,0,,,1,0,0,
432492,Charming little loft central Milan,2129715,Roberto,,PAGANO,45.47986,9.16357,Entire home/apt,75,5,6,2018-01-02,0.05,1,41,0,
434334,ROOFTOP APARTMENT-DUOMO - Disinfection protocols,2158387,Michelangelo,,DUOMO,45.46132,9.18413,Entire home/apt,130,2,413,2021-10-16,4.39,1,187,15,
434379,Cool apartment in the city center,2158679,Annabella,,MAGENTA - S. VITTORE,45.45834,9.17165,Entire home/apt,74,2,10,2015-09-30,0.11,5,142,0,
434834,"solari/tortona nice apartment,wifi.",2160229,Stefania,,TORTONA,45.45601,9.16191,Entire home/apt,150,4,4,2015-04-18,0.04,1,365,0,
